# This file is UTF-8 encoded. Avoid using of BOM!
# WORD	TF	IDF	ATTR
足總	13.08	15.21	n
朴正恩	11.85	12.82	n
林良	10.97	13.93	n
動滋	11.91	12.19	n
壞	1.22	0.00	v
挑出	12.95	9.85	u
報紙	13.53	8.32	n
傟	0.82	0.00	@
冰店	12.84	10.11	n
葛雷	10.99	13.89	n
翻紅	12.95	9.84	u
入會案	13.23	9.79	n
拼錯	12.50	10.93	u
無緣	13.08	9.51	a
調低	13.04	9.62	u
三十億	11.42	13.59	n
小剛	13.17	14.84	n
一幅幅	13.29	9.63	m
蘇志明	11.93	12.66	n
裞	0.71	0.00	@
肟	0.93	0.00	@
柯洛姆	11.96	12.59	n
畩	0.71	0.00	@
綪	0.87	0.00	@
灑進	12.28	11.42	u
迦納籍	11.15	14.05	n
驗屍	11.93	12.15	v
邟	0.70	0.00	@
聖母峰	11.59	13.30	n
說道	13.32	8.89	v
涪	0.92	0.00	n
傾訴	13.02	9.67	u
敩	0.73	0.00	@
百鍊	12.84	10.11	n
嶪	0.77	0.00	@
台三線	10.90	14.45	n
啩	0.78	0.00	@
鮑爾	11.69	12.62	n
藝術史	13.29	9.63	n
忠孝節	11.70	13.09	n
調味料	12.23	12.07	n
長舌婦	11.34	13.74	n
占為己有	12.72	11.33	v
外幣存款	12.16	12.50	n
二○二	13.92	7.93	n
發送	14.21	6.26	v
說完	13.18	9.26	u
滿面春風	11.94	12.93	a
達捷維爾	11.54	13.65	n
鶪	0.71	0.00	@
營業員	12.90	10.59	n
六又三分之一	13.73	9.34	m
志願役	11.61	13.27	n
卡娃伊	12.20	12.12	n
ぎ	1.02	0.00	#
旗津區	12.03	12.47	n
熟諳	11.32	13.32	v
蕩	1.17	0.00	a
趪	0.70	0.00	@
法蒂瑪	10.66	14.82	n
土地案	12.97	10.42	n
指導	13.97	7.01	u
取水口	11.87	12.77	n
考慮清楚	13.31	9.95	v
鐘頭	12.40	11.15	n
堏	0.75	0.00	@
幼幼	13.08	9.52	n
技職教育	12.59	11.63	n
筆名	13.48	8.45	n
恎	0.73	0.00	@
砏	0.73	0.00	@
諾維斯基	12.95	10.81	n
春嬌	11.87	12.26	n
灎	0.69	0.00	@
娃娃機	12.77	10.88	n
聎	0.68	0.00	@
蠏	0.71	0.00	@
齊伯	10.44	14.78	n
台水澎運	11.57	13.59	n
羅納度	10.42	15.17	n
訓練所	13.30	15.36	n
過	1.25	0.00	v
頏	0.80	0.00	@
索夫克	11.93	12.65	n
廢票	11.67	12.66	n
廣司	10.01	15.40	n
打算給	13.21	9.85	v
價廉	12.77	10.29	a
各說各話	13.52	9.43	v
塯	0.72	0.00	@
殷祺	11.78	12.45	n
黃俊中	10.80	14.61	n
盤飾	12.57	10.75	n
尹龍翰	12.07	12.38	n
實徵	12.85	10.09	a
狄鶯	11.20	13.53	n
硯	1.07	0.00	n
騎樓	11.56	12.87	n
中興	13.11	9.43	a
說書	12.07	11.86	v
邵鈺敏	12.01	12.50	n
桯	0.76	0.00	@
謝明源	11.87	12.78	n
顯	1.22	0.00	d
普羅旺斯	12.12	12.57	n
南崁	11.56	12.88	n
台中區	11.25	13.90	n
妙齡	12.49	10.94	n
百分之三十八	12.16	12.85	m
衯	0.74	0.00	@
十多萬	13.51	9.07	n
長嘆	12.57	10.75	v
風勢	11.55	12.89	n
淺	1.21	0.00	a
印地安人隊	12.38	12.27	n
急迫感	11.59	13.30	n
緺	0.76	0.00	@
蘭姆酒	11.92	12.68	n
表皮層	12.01	12.51	n
黃美鴻	12.05	12.42	n
舉世聞名	12.04	12.73	a
移除	12.91	9.94	u
簡昆銘	12.07	12.38	n
甹	0.71	0.00	@
掌控	12.98	9.77	u
歸去	11.43	13.12	v
瑟比	12.42	11.10	n
整理期	13.13	10.03	n
姿勢	13.32	8.89	n
免驚	12.82	10.17	a
澤一郎	11.72	13.06	n
語言	14.07	6.71	n
實踐	13.85	7.40	u
七十餘	12.58	11.31	n
亞洲區	13.37	15.10	n
戎裝	11.75	12.52	n
淫亂	12.56	10.79	a
片脫	12.76	10.31	n
覆上	12.67	10.53	u
淡黃	12.78	10.26	a
唹	0.74	0.00	@
巺	0.73	0.00	@
佔領軍	12.18	12.17	n
尼米茲級	12.02	12.77	n
樂野	10.03	15.37	n
福朋	11.81	12.40	n
學去	13.21	9.18	u
納稅人	12.86	10.68	n
肥蟲	12.35	11.25	n
還給	13.38	8.72	v
比對	13.34	8.83	u
德式	13.14	9.36	A
た	1.13	0.00	#
章沁生	10.79	14.63	n
順便	13.29	8.98	d
遠遠地	11.40	13.63	d
良窳	10.88	14.08	n
蔹	0.79	0.00	@
前驅	12.05	11.91	n
碼頭	13.18	14.83	n
中寮	12.44	11.06	n
撥雲見日	11.93	12.95	a
電子檔	13.32	9.57	n
鷺	1.05	0.00	n
軟墊	12.50	10.91	n
堞	0.89	0.00	@
偟	0.86	0.00	@
蠻橫	12.31	11.35	a
身後	13.34	14.13	n
錫誠	11.82	12.38	n
護理系	12.82	10.78	n
溜到	12.47	11.00	v
網球界	11.15	14.06	n
測出來	13.09	10.13	v
砞	0.72	0.00	@
膠原蛋白	12.62	11.56	n
灟	0.70	0.00	@
栞	0.77	0.00	@
轉貼自	12.15	12.22	v
楊甦棣	10.35	15.28	n
恟	0.90	0.00	@
遟	0.73	0.00	@
頓飯	12.73	10.38	n
頞	0.78	0.00	@
叫賣	12.58	10.75	u
擺脫不了	12.27	12.27	u
聟	0.68	0.00	@
蠞	0.70	0.00	@
晉見	11.30	13.36	u
攩	0.71	0.00	@
淪	1.00	0.00	@
哲學家	13.21	9.84	n
首錄	13.15	9.33	n
騰奧夫	11.88	12.75	n
緪	0.75	0.00	@
呂簡足	12.07	12.38	n
揮毫	11.99	12.04	v
九十八學年	12.06	12.89	n
收一收	13.51	9.07	u
華華	11.47	13.04	n
理監事	11.87	12.77	n
燠熱	10.65	14.44	a
壯丁	11.51	12.98	n
巪	0.79	0.00	@
唩	0.77	0.00	@
耶誕	11.63	12.74	n
莫拉萊斯	12.95	10.82	n
濃縮	13.00	9.72	v
級數	13.15	9.33	n
結界	11.87	12.28	n
馬國	11.45	13.08	n
	0.66	0.00	@
蔩	0.71	0.00	@
廣角	12.84	10.13	n
頂盒	12.68	10.50	n
鷪	0.69	0.00	@
锩	0.84	0.00	@
北江省	11.52	13.42	n
兵分兩路	13.00	10.69	a
抵不過	12.50	11.49	v
誤人子弟	12.14	12.53	v
留留	13.29	14.34	n
覆雜	11.74	12.53	a
騙人	13.05	9.58	v
州長	12.37	11.21	n
百分之五十一點八	12.58	12.25	m
附屬	13.27	9.01	v
頑筑舞笈	10.45	15.35	n
陳鶴聲	12.07	12.39	n
致癌物質	12.61	11.58	n
走上來	13.17	9.93	v
東拉西扯	12.15	12.52	v
沙赫爾	11.95	12.62	n
戶來	13.17	14.84	n
哈瑪紹	12.01	12.50	n
雷伊	10.94	13.97	n
吳育勛	12.05	12.42	n
當掉	13.15	9.34	u
邱品齊	11.86	12.79	n
鑑測	12.06	11.89	u
筱孟	11.34	13.28	n
古道熱腸	11.59	13.55	a
巫醫	11.11	13.69	n
張小嫻	11.23	13.92	n
林惠	11.10	13.70	n
車價	11.69	12.62	n
麗奈	11.62	12.77	n
暑氣	11.56	12.88	n
合計	13.49	8.43	v
壓到	13.15	9.34	u
保釣	11.86	12.29	v
堯	1.11	0.00	n
進口	13.76	7.66	u
墊腳石	11.67	13.15	n
栯	0.83	0.00	@
砯	0.74	0.00	@
優化	13.73	7.75	v
果果	13.16	14.90	n
蠯	0.76	0.00	@
謝馬	10.66	14.44	n
提克瑞提	12.99	10.72	n
前交通部長	12.71	11.59	n
互訪	12.68	10.50	u
特攝	12.65	10.57	u
頯	0.70	0.00	@
不同凡響	12.13	12.56	a
圍到	12.99	9.74	u
變體	13.11	9.44	n
難行	11.48	13.02	a
銀川	13.15	14.93	n
聞聲	11.39	13.18	n
吉澤	11.75	12.51	n
崺	0.71	0.00	@
張榮華	10.85	14.54	n
嗹	0.72	0.00	@
學成歸國	13.06	10.56	a
選民	12.56	10.78	n
電價	13.13	9.39	n
瞇眼	11.69	12.62	v
吉尼斯	12.00	12.53	n
呼喊聲	12.05	12.43	n
林琳	11.23	13.47	n
痹	0.96	0.00	n
紺	0.96	0.00	@
蕭規曹隨	11.53	13.66	v
圖說	13.12	9.42	n
好歌	13.20	9.22	n
旹	0.75	0.00	@
洺	0.83	0.00	@
逃生門	12.04	12.44	n
樂手	11.58	12.83	n
戴韻馨	12.06	12.41	n
新罕布什爾	11.43	14.02	n
邦喬飛	11.87	12.77	n
鴺	0.69	0.00	@
	0.67	0.00	@
一九八八年	11.82	13.33	n
曹郁芬	11.93	12.65	n
發起人	13.22	9.80	n
藹	0.96	0.00	@
有鑒於此	12.94	10.85	d
庇護	12.50	10.93	u
恆春人	12.43	11.64	n
加菲貓	12.50	11.48	n
靜下心	12.07	12.39	v
揮進	12.62	10.65	v
毛仔	10.59	14.55	n
上攻	13.11	9.43	u
常見	13.65	7.96	a
拉桿	12.33	11.30	n
夏巴茲	12.06	12.40	n
中常會	13.28	15.46	n
七千兩百	11.97	12.86	n
拼搶	12.45	11.03	u
桞	0.71	0.00	@
辦公廳	13.26	15.54	n
杜山德	12.07	12.39	n
怟	0.71	0.00	@
獨角戲	12.17	12.19	n
硞	0.70	0.00	@
普契尼	11.84	12.84	n
瀟	1.07	0.00	@
胰腺癌	12.27	11.98	n
衞	0.79	0.00	@
耟	0.72	0.00	@
撈一票	11.99	12.54	v
類	1.25	0.00	q
克魯尼	13.08	16.26	n
真理報	12.44	11.61	n
嗩	0.81	0.00	@
崪	0.72	0.00	@
桃樂絲黛	11.49	13.74	n
夾中	13.18	9.26	u
作到	13.29	8.98	u
甜言蜜語	12.86	11.02	n
遐爾	11.31	13.35	n
田徑	12.83	10.15	n
勤學門	12.40	11.71	n
熱狗	11.99	12.03	n
斥資	12.61	10.66	u
紪	0.72	0.00	@
隕石	12.36	11.24	n
領藥	12.64	10.59	n
香蕉樹	11.96	12.61	n
賴弘典	12.03	12.46	n
痩	0.82	0.00	@
監測器	12.98	10.41	n
特餐	12.82	10.16	n
右轉	12.97	9.80	v
恐龍王	12.17	12.18	n
張頡	11.71	12.58	n
例假日	12.38	11.75	n
十來	13.36	8.78	n
萬千	12.94	9.88	a
釘住	11.90	12.20	u
鋼管	13.14	9.38	n
天線	13.02	9.66	n
拉薩	13.11	15.09	n
伸手到	12.30	11.93	v
瞻禮	10.94	13.99	v
鴪	0.68	0.00	@
	0.67	0.00	@
灌木叢	11.73	13.04	n
瓦瑞喬	11.75	13.00	n
悠悠的	12.61	11.24	d
敗事有餘	11.90	13.00	a
威爾史密斯	12.05	12.91	n
小懶	12.91	9.94	a
遊蕩	12.69	10.49	v
叱吒風雲	12.43	11.96	a
彰濱	11.35	13.26	n
大都會	13.46	14.70	n
亮皙	11.17	13.58	a
兩百零九	11.65	13.45	n
首集	13.22	9.14	n
澳洲人	13.18	9.91	n
菜園	12.58	10.73	n
聖誕紅	12.70	11.05	n
菎	0.71	0.00	@
說說話	13.33	9.53	v
讏	0.68	0.00	@
蕉農	11.36	13.24	n
王宇	11.48	13.02	n
礦床	12.29	11.38	n
從嚴	12.37	11.21	a
鏎	0.70	0.00	@
鮏	0.83	0.00	@
娼館	10.08	15.29	n
楊桃湯	12.04	12.44	n
下顎	11.98	12.05	n
兩百六十九	11.61	13.71	n
藝專	12.91	9.94	n
韓文	12.37	11.21	n
殏	0.72	0.00	@
吻痕	11.55	12.89	n
夜視	12.87	10.04	n
以茲	12.85	10.10	p
珎	0.73	0.00	@
算計	12.50	10.91	u
箏	1.05	0.00	n
收掉	13.05	9.59	u
渡過	12.80	10.23	v
打薄	12.80	10.21	a
甘地	11.94	12.14	n
甘迺迪	11.26	13.88	n
盛行率	10.94	14.40	n
更顯	13.12	9.42	d
劇名	13.04	9.61	n
五百億	11.48	13.49	n
濁水	11.50	12.99	n
良機	12.79	10.25	n
心口難開	12.06	12.69	u
二十一萬	11.11	14.37	n
収	0.95	0.00	@
下鄉	13.11	9.43	v
準確性	13.36	9.46	n
阿桃	12.01	11.98	n
顧得	11.23	13.48	v
鯯	0.72	0.00	@
聯合國教科文組織	12.61	12.17	n
三級跳	13.13	10.03	v
奶味	12.64	10.60	n
懸架	10.51	14.67	n
歲月如梭	11.76	13.26	u
捕三鳥	12.14	12.24	n
壟斷法	12.81	10.80	n
出口額	13.08	10.15	n
灑出	12.52	10.87	u
篯	0.72	0.00	@
過動症	12.85	10.71	n
瓦倫西	12.29	11.93	n
四技	12.98	9.78	n
張淵凱	12.06	12.40	n
快車	13.46	8.50	n
施比	11.07	13.77	n
愛馬仕	10.86	14.52	n
備胎	11.91	12.18	n
寯	0.75	0.00	@
河智苑	11.79	12.92	n
減掉	12.82	10.16	v
強固	11.86	12.30	v
壯觀	12.96	9.81	a
安明	11.00	13.88	n
安全球	10.77	14.67	n
退房	12.89	9.99	v
防護網	13.15	9.98	n
深紅色	13.10	10.10	n
地下通匯	11.94	12.92	n
威哈拉雷	11.38	13.93	n
不以為意	13.12	10.41	a
歐提斯	12.98	10.41	n
矇眼	12.74	10.36	u
票證	12.19	11.60	n
二○一二年	13.60	9.48	n
小輸	12.97	9.79	v
過渡	13.24	9.09	v
鳥獸散	11.74	13.02	v
潤澤	12.50	10.93	a
房地產界	13.29	16.01	n
割斷	12.23	11.52	u
狂戀	12.75	10.33	n
訓導處	11.79	12.93	n
準人	13.17	9.28	n
暖身賽	12.05	12.43	n
樹人	13.22	9.15	v
創刊	12.77	10.30	v
攪亂	12.12	11.76	u
胡某	11.04	13.81	n
長跑	12.61	10.67	n
陰德	11.31	13.34	n
號稱為	12.75	10.93	v
小男人	13.42	9.30	n
細孔	12.61	10.67	n
長澤雅美	11.37	13.94	n
架構	13.29	8.97	n
海溝	11.55	12.89	n
前金	13.24	9.09	n
失智	12.30	11.36	n
一值	13.22	9.16	n
容下	11.16	13.61	v
胡珀	11.49	13.01	n
妙齡女郎	11.78	13.22	n
安排好	12.09	12.35	v
拳頭	12.89	9.98	n
紀念牌	11.04	14.23	n
鏟	1.09	0.00	u
鮞	0.80	0.00	@
提前到	13.31	9.59	u
石水勳	12.03	12.46	n
同鄉會	12.89	10.60	n
怨不得人	11.58	13.58	a
一九八七年	11.81	13.35	n
俗話	12.92	9.91	n
翻車	12.10	11.81	a
菟	0.90	0.00	@
讞	0.84	0.00	@
創意性	13.28	9.66	n
夥房	11.91	12.20	n
分格線	13.23	9.78	n
珟	0.69	0.00	@
評為	13.19	9.22	v
箞	0.75	0.00	@
揟	0.74	0.00	@
笑到尾	12.72	11.01	n
殞	0.95	0.00	@
串行	12.88	10.03	n
心包膜	11.42	13.59	n
金檢	10.78	14.24	n
淡紅色	12.85	10.71	n
皮膚	13.72	7.78	n
付出去	12.71	11.04	u
盾吸收	11.53	13.41	u
開模	13.01	9.69	n
聯歡	12.80	10.23	v
徒步區	12.16	12.20	n
滑順	11.13	13.65	n
彈出來	12.99	10.37	u
漲跌	12.95	9.85	n
心誠則靈	12.20	12.42	a
不下機	12.31	11.89	n
次長	12.05	11.91	n
研發出	13.25	9.74	u
冹	0.70	0.00	@
奺	0.79	0.00	@
普勞澤	11.83	12.85	n
消費型	13.31	9.58	n
繫統	13.25	9.07	n
楺	0.71	0.00	@
吳東興	11.85	12.81	n
憹	0.73	0.00	@
鎮靜劑	12.01	12.50	n
倪佩儀	12.07	12.39	n
中國隊	13.40	9.36	n
真人版	12.81	10.80	n
襺	0.70	0.00	@
錎	0.70	0.00	@
膹	0.71	0.00	@
提訊	12.92	9.92	n
列島	12.23	11.52	n
絢爛	12.66	10.54	a
譏	0.99	0.00	u
醹	0.70	0.00	@
廖繼洲	11.99	12.54	n
有頭有臉	11.92	12.97	a
師姊	10.97	13.94	n
碳纖維	12.46	11.57	n
孔子	13.05	15.35	n
性價比	13.38	9.40	n
氣結	12.82	10.16	a
為首	14.27	6.09	v
排出體	12.43	11.65	n
杞人憂天	12.38	12.06	a
柏樟	11.57	12.85	n
長輩	12.71	10.43	n
改完	12.95	9.85	u
明列	10.81	14.19	u
倒到	13.16	9.32	u
匎	0.69	0.00	@
孏	0.73	0.00	@
伺機而動	11.90	13.00	v
駱馬	10.92	14.01	n
高壓電	12.45	11.60	n
魚池鄉	11.28	13.83	n
圍困	12.27	11.43	u
史艷文	10.76	14.68	n
玩夠	12.85	10.09	u
開幕日	13.30	9.60	n
封蓋	11.27	13.40	n
標示出	12.63	11.20	u
歏	0.70	0.00	@
失蹤	13.16	9.30	a
安社	10.11	15.26	n
精緻化	12.75	10.94	v
紅標	10.84	14.14	n
殘存	12.47	10.99	v
紅潤	12.52	10.88	a
雅石	12.89	9.98	n
鮯	0.74	0.00	@
礦砂	11.71	12.59	n
夢莓	11.58	12.84	n
情勢	12.70	10.44	n
爭端	12.63	10.63	n
吳光訓	11.98	12.57	n
殯	0.90	0.00	@
箯	0.72	0.00	@
薩瓦里	12.67	11.11	n
黑框	12.36	11.23	n
圓柱	12.62	10.65	n
車程	12.66	10.54	n
利娜莉	11.67	13.15	n
宯	0.74	0.00	@
練跑	12.63	10.61	v
鬥牛士	12.22	12.08	n
戴普瑞	12.01	12.50	n
化學獎	12.99	10.38	n
加熱	13.16	9.30	v
評獎	12.49	10.94	n
陹	0.68	0.00	@
麺	0.75	0.00	@
老實	13.19	9.22	a
歐萊雅	12.98	10.40	n
當仁不讓	12.51	11.78	a
那時	13.00	9.71	n
偷得	13.03	9.65	u
席岳閃	12.07	12.38	n
估算出	12.50	11.48	v
癹	0.74	0.00	@
表層水	12.26	12.00	n
韓巴里	12.05	12.42	n
百分之五十二	12.06	13.04	m
南沙島	11.70	13.09	n
掃墓	12.08	11.83	v
晹	0.83	0.00	@
有禮	11.55	12.90	a
奧德賽	13.21	15.73	n
自衛	12.55	10.81	v
行政院客	13.05	10.60	n
轉錄	12.33	11.31	u
普埃爾塔	12.80	11.16	n
曖昧期	12.05	12.42	n
墓園	11.83	12.35	n
庺	0.68	0.00	@
情結	13.03	9.66	n
噹	1.24	0.00	d
後座力	11.08	14.18	n
獅王	11.32	13.31	n
難言	13.05	9.59	a
拉奇	13.07	15.25	n
清創	12.98	9.76	u
喊窮	11.74	12.53	v
三讀	13.18	9.26	v
機尾	12.91	9.94	n
脂質	11.93	12.16	n
阿瑪德	12.87	10.67	n
狂熱	12.95	9.85	a
密道頓	12.22	12.09	n
席夫	10.27	15.03	n
微微的	12.67	11.11	A
謀殺罪	11.78	12.95	n
莟	0.70	0.00	@
緬甸	12.99	9.75	n
鎟	0.77	0.00	@
鯞	0.69	0.00	@
白千層	10.56	14.98	n
傷兵	11.23	13.47	n
毞	0.78	0.00	@
排飯	12.74	10.35	n
掟	0.84	0.00	@
問是非	12.58	11.31	n
玟	1.05	0.00	@
篞	0.71	0.00	@
揚智	12.50	10.92	n
鑽牛角尖	12.39	12.04	v
納克希班迪	12.07	12.88	n
大師級	13.09	10.14	n
搞軌	11.58	12.84	u
台灣紅	11.23	13.93	n
十五時	13.32	9.57	n
寞	1.00	0.00	g
仙跡	11.75	12.51	n
克流感	11.86	12.79	n
盜賣	11.46	13.06	u
麪	0.71	0.00	@
林秀鳳	11.98	12.56	n
法務省	11.76	12.98	n
威斯汀	11.99	12.54	n
廟口	12.29	11.40	n
歌仔戲團	11.48	13.76	n
翻開	13.06	9.57	u
蹂躪	12.58	10.73	u
躪	0.79	0.00	@
虩	0.72	0.00	@
潑水	12.13	11.74	v
洪士杰	12.02	12.48	n
平靜	13.41	8.65	a
擺平	12.35	11.25	u
戰敗	12.38	11.18	a
促銷	13.76	7.66	u
人類史	13.15	9.98	n
誕辰	12.71	10.43	n
雙城記	11.45	13.54	n
脅持	11.25	13.44	u
打上	12.88	10.02	u
癩	1.02	0.00	@
禁不禁	11.95	12.62	n
順眼	12.58	10.73	a
晩	0.87	0.00	@
石破天驚	12.67	11.44	a
諺語	12.55	10.80	n
遲鈍	12.65	10.57	a
死黨	12.48	10.96	n
直髮	13.09	9.50	n
噩	0.95	0.00	@
庪	0.69	0.00	@
月月	13.75	7.69	m
嚇人	12.86	10.08	a
吉諾比利	12.86	11.03	n
搶成	13.06	9.57	v
荎	0.74	0.00	@
謏	0.76	0.00	@
旺詮	10.97	13.92	u
兩萬多	13.50	9.10	n
咱們	13.31	8.93	r
亪	0.71	0.00	@
葛萊美	11.55	13.37	n
鍎	0.75	0.00	@
離不了	13.16	9.97	v
運會	13.20	9.20	n
吞柏忌	11.26	13.88	a
小漾	12.00	12.00	n
貴金屬	12.82	10.78	n
邱吉爾	11.51	13.43	n
普月	13.18	14.81	n
劫後餘生	11.87	13.06	a
滿布	11.18	13.56	u
揭曉	13.21	9.19	v
油頭	12.97	9.79	n
約翰藍儂	11.49	13.74	n
噴氣機	11.78	12.95	n
黨紀	12.51	10.90	n
嬏	0.76	0.00	@
匯業	12.89	9.98	n
欏	0.94	0.00	@
魯	1.22	0.00	n
壹道	12.11	11.79	n
獎	1.23	0.00	n
譯	1.19	0.00	u
輕道	13.03	9.66	n
笏	0.92	0.00	@
坐下去	13.11	10.07	v
布萊德福	12.86	11.02	n
洪健堯	11.12	14.11	n
相識	13.18	9.27	a
稽徵處	11.93	12.65	n
歐陽淺	12.00	12.52	n
張忠謀	11.41	13.61	n
一百零八萬	12.18	12.67	n
競合	12.12	11.75	n
肆伍	11.67	12.66	n
雖說	13.01	9.69	c
綵帶	13.05	9.59	n
安娜妮可史密斯	11.78	13.64	n
最力	13.22	9.15	a
田振駿	12.03	12.46	n
迴南	13.10	15.15	n
擺烏龍	11.98	12.57	v
孯	0.70	0.00	@
寬闊	12.79	10.23	a
珮馨	11.34	13.28	n
許孟	10.91	14.03	n
拒不	12.97	9.81	d
劇增	12.77	10.29	n
免訴	11.62	12.76	n
楊宗翰	11.41	13.62	n
請出	13.31	8.90	v
筯	0.75	0.00	@
內埔鄉	11.98	12.57	n
牛樟芝	10.61	14.90	n
豐腴	12.12	11.76	a
獨獨	13.18	9.26	d
歯	0.87	0.00	@
軺	0.80	0.00	@
高中組	11.38	13.68	n
畢比	10.90	14.04	n
蘹	0.73	0.00	@
阹	0.74	0.00	@
黺	0.81	0.00	@
識破	12.60	10.70	v
財力	12.93	9.90	n
他們	14.23	6.21	r
奧利諾科河	12.05	12.90	n
布達	12.46	11.01	n
登山家	12.47	11.56	n
誕辰日	12.39	11.72	n
間葉幹	12.94	10.50	n
靈活度	12.91	10.56	n
芭達雅	11.90	12.71	n
尼斯	12.93	9.89	n
昹	0.77	0.00	@
滺	0.76	0.00	@
柯希瑞伯	11.91	12.98	n
瘹	0.70	0.00	@
大黃蜂	12.25	12.03	n
巨嬰	11.73	12.55	n
幹線	12.86	10.06	n
風雨	13.38	8.73	n
仺	0.81	0.00	@
烏克蘭隊	12.17	12.49	n
百依百順	12.36	12.11	v
鍟	0.80	0.00	@
鬞	0.69	0.00	@
嘹	0.89	0.00	@
喬治庫隆尼	11.72	13.51	n
烏石港	10.88	14.49	n
索倫絲坦	11.65	13.46	n
謞	0.69	0.00	@
管控	12.30	11.37	u
人事費	13.07	10.19	n
保加利亞	13.23	16.23	n
晚禮服	12.09	12.34	n
萬人空巷	11.91	12.98	n
蔡英峰	11.66	13.17	n
朝鮮族	12.36	11.79	n
安和路	11.28	13.85	n
手傷	10.43	14.79	n
抄截	11.38	13.22	u
層次	13.54	8.29	n
奇異	12.98	9.76	a
腫起來	12.21	12.11	a
走進	13.23	9.12	v
酪農	11.58	12.84	n
雷殘	10.89	14.06	n
記者群	13.24	9.77	n
綿綿	12.78	10.26	a
副書記長	13.34	9.88	n
卟	1.00	0.00	@
嬞	0.82	0.00	@
傳捷	12.65	10.57	n
勛章	11.89	12.24	n
七百四十億	12.24	12.54	n
無蹤	12.52	10.88	a
義務教育	13.32	9.94	n
通識課	11.10	14.14	n
牛肉片	11.28	13.83	n
多雲偶陣雨	11.35	14.14	n
榮昊	11.56	12.88	n
轉成	13.21	9.17	v
鬆脫	12.55	10.80	a
笞	0.90	0.00	@
書稿	12.07	11.86	n
獟	0.71	0.00	@
三線	12.60	10.69	n
余燦榮	12.06	12.40	n
欞	0.91	0.00	@
勝運	10.95	13.97	n
水藍	11.58	12.84	n
蘩	0.85	0.00	@
軪	0.68	0.00	@
查獲	12.71	10.43	v
看夠	13.09	9.49	u
行李廂	11.62	13.23	n
阩	0.69	0.00	@
黪	0.77	0.00	@
補賽	12.63	10.62	n
系統化	13.47	9.18	v
肇因於	12.05	12.42	v
少棒賽	12.05	12.43	n
公義	11.81	12.39	n
出書	13.22	9.16	v
毛毛蟲	11.91	12.69	n
縱火案	11.70	13.09	n
順手牽羊	12.04	12.74	v
鬩牆	10.86	14.10	a
釋股	11.79	12.42	n
滪	0.75	0.00	@
獎助金	12.95	10.48	n
徵狀	12.61	10.66	n
昩	0.75	0.00	@
毓宸	10.76	14.27	n
返韓	12.51	10.90	n
髏	0.95	0.00	@
鱈魚	11.60	12.80	n
黃衣	11.10	13.71	n
銎	0.80	0.00	@
馬道斯	12.03	12.47	n
瘩	0.90	0.00	x
蠢動	11.30	13.36	v
看門	13.20	9.20	v
諏	0.92	0.00	@
頭家	13.21	9.19	n
高腳杯	11.42	13.60	n
芎	0.89	0.00	@
略勝一籌	11.89	13.01	a
一會兒	13.57	8.90	n
廪	0.89	0.00	@
統治	13.15	9.34	u
閱卷	12.47	10.99	v
難易	12.22	11.55	n
期貨	13.47	8.46	n
失學	12.31	11.34	a
射手女	12.40	11.71	n
嘩	1.08	0.00	d
水處	11.21	13.52	n
空運到	11.28	13.83	u
聳立	12.40	11.16	a
國門	12.63	10.63	n
辣妹	12.82	10.16	n
價廉物美	12.80	11.15	a
班奈特	10.94	14.40	n
關帝廟	10.66	14.82	n
電腦刀	13.09	10.14	n
黃蜂隊	11.11	14.13	n
採買	11.60	12.80	u
渥茲	11.08	13.75	n
曹愛蘭	12.03	12.47	n
猶豫	13.34	8.83	v
紛亂	12.31	11.36	a
縮編	11.15	13.62	u
漠視	12.50	10.92	v
依從性	11.53	13.40	n
長安東路	11.41	13.87	n
陳勝宏	10.40	15.21	n
音樂界	13.25	15.58	n
卡諾	13.08	15.22	n
結核	12.53	10.85	n
謯	0.70	0.00	@
識趣	11.90	12.21	a
精神號	13.41	9.33	n
暫定	12.24	11.50	v
花形	11.94	12.12	n
騎車到	13.12	10.06	v
鬯	0.83	0.00	@
歷來	12.90	9.98	n
廖峻	11.30	13.35	n
抓去	13.09	9.48	u
犎	0.74	0.00	@
竏	0.69	0.00	@
耳邊風	11.76	12.99	n
玩死	13.08	9.52	u
熔爐	11.94	12.12	n
坐月子餐	13.18	10.28	n
抎	0.76	0.00	@
飛雁	12.20	11.58	n
櫏	0.70	0.00	@
締造	12.82	10.18	u
執筆	12.76	10.30	v
壽陽	11.21	13.51	n
底標	12.75	10.33	n
嫏	0.77	0.00	@
標地	13.12	15.06	n
辛金展	11.95	12.63	n
陳南	10.92	14.02	n
拉森	12.95	9.85	n
劎	0.72	0.00	@
青少年團	13.14	10.37	n
鱘魚	11.42	13.14	n
社會民主黨	13.36	16.16	n
算來	13.18	9.27	d
嬯	0.71	0.00	@
傑出	13.22	9.16	a
公眾	13.96	7.05	n
法蘭西	12.74	10.96	n
重機	11.85	12.31	n
鸺	0.81	0.00	@
林英典	11.92	12.68	n
欯	0.70	0.00	@
來賓	13.10	9.46	n
見不到	13.51	9.06	v
踺	0.76	0.00	@
遍體鱗傷	12.47	11.87	a
財長	13.03	9.66	n
笯	0.73	0.00	@
感觸	13.03	9.64	n
殘雪	12.09	11.83	n
胡才勇	12.06	12.41	n
陳昱安	11.91	12.69	n
每隔	12.94	9.88	p
楊漢	10.40	14.84	n
