# WORD	TF	IDF	ATTR
智障者	12.11	12.30	n
桃縣	12.75	10.33	n
一億七千五百萬	12.33	12.63	n
程文欣	11.85	12.82	n
領帶	12.79	10.24	n
三點六	13.48	9.15	n
代罪羔羊	11.55	13.62	n
親美	12.98	9.78	n
護目鏡	11.61	13.26	n
聯合文學	13.23	16.25	n
苗條	12.74	10.35	a
美系	13.10	15.13	n
李啟	10.97	13.92	n
氣魄	12.43	11.07	n
人腦	13.10	9.45	n
兩千三百萬	11.72	13.51	n
賓士	12.46	11.01	n
黏黏	12.51	10.90	a
改編成	11.71	13.08	v
炎罟	10.24	15.06	n
優先	13.73	7.75	d
李慶安	10.72	14.74	n
軟枝黃蟬	11.55	13.62	n
生態	13.68	7.89	n
呼救聲	11.69	13.12	n
反清	13.05	9.61	a
疾管	11.82	12.37	n
糾眾	11.81	12.39	v
法則	13.25	9.08	n
彥君	12.38	11.18	n
正貨	11.36	13.26	n
連成一氣	12.22	12.39	a
違例	11.47	13.05	v
劉壽嵩	12.03	12.46	n
帝寶	12.60	10.69	n
酒品	13.00	9.71	n
難纏	11.94	12.12	a
柯博文	10.50	15.06	n
召西奴	11.74	13.02	n
寓教於樂	12.23	12.36	v
一波波	13.44	9.24	m
磚頭	12.67	10.53	n
陸戰	11.58	12.83	n
議場	10.95	13.96	n
詹寧斯	10.69	14.78	n
思考法	13.23	9.79	n
煉鋼廠	12.11	12.30	n
寫真集	13.18	9.91	n
康原	10.56	14.60	n
異能	13.09	9.50	n
開鑿	12.00	12.01	u
信妹	12.76	10.31	n
代勞	12.04	11.92	v
王述	10.31	14.97	n
監看	12.97	9.79	v
正確性	13.38	9.40	n
沸騰	13.01	9.70	a
下戲	13.08	9.51	n
飆速	11.71	12.59	n
高銀	10.93	14.00	n
美緒	11.21	13.52	n
海線	13.09	9.48	n
禪定	11.92	12.17	n
人房	13.25	14.53	n
擦板	12.53	10.86	v
項峰	11.71	12.58	n
質檢	12.82	10.18	n
崙豐	11.62	12.77	n
心竅	11.66	12.68	n
病癒	12.89	9.99	a
陽春砲	10.47	15.11	n
電腦	14.23	6.19	n
第三十	13.36	9.45	n
沃茲	11.16	13.60	n
收盤價	12.55	11.38	n
帳面	11.22	13.49	n
庫斯德	13.21	15.73	n
小蘇	13.13	15.03	n
中港台	11.81	12.89	n
可菱	12.34	11.29	n
絞刑	12.36	11.23	n
走回去	13.07	10.18	v
居多數	10.66	14.83	n
物以類聚	12.14	12.55	a
坦蕩	12.40	11.15	a
宋孟璋	11.99	12.55	n
直球	11.54	12.92	n
祕訣	13.33	8.87	n
揮之不去	11.69	13.38	a
夏蓮	10.85	14.14	n
入聯	13.13	9.38	n
撲哈	11.77	12.46	n
積存	11.98	12.04	v
擇取	12.26	11.45	u
布萊恩狄帕瑪	11.59	13.87	n
序號	13.19	9.23	n
加場	13.19	14.77	n
彭納羅	12.07	12.38	n
雅詩蘭黛	12.36	12.11	n
電鍍	12.80	10.21	u
玩賞	11.83	12.35	u
克羅埃西亞	12.77	11.45	n
災難	13.24	9.11	n
走穩	12.85	10.09	v
韓曼	11.64	12.72	n
十萬多	13.19	9.88	n
教義派	11.84	12.84	n
滿坑滿谷	11.96	12.88	a
伶姬	11.35	13.26	n
葉明順	12.03	12.47	n
複數	12.14	11.72	n
赤崁樓	11.15	14.06	n
單方面	12.30	11.92	n
巨門星	10.54	15.01	n
結合起來	13.44	9.62	v
豔紅	12.98	9.77	a
關係人	12.03	12.45	n
締盟	11.05	13.80	v
沙龍照	10.79	14.63	n
奈特莉	11.86	12.79	n
九號球	13.00	10.34	n
兩百零四	11.68	13.41	n
北門街	11.45	13.54	n
別傻	11.21	13.51	a
難看	13.14	9.37	a
黃明	11.32	13.31	n
箕裘	10.91	14.03	n
巴黎室	11.95	12.62	n
扶佬二	12.04	12.44	n
推到	13.15	9.33	u
怨婦	11.70	12.60	n
吊掛	12.25	11.48	u
心驚	13.06	9.56	a
經紀商	11.47	13.52	n
雨大	13.16	14.89	n
淚汪汪	12.19	12.15	a
四分之一	13.65	9.08	m
外食	12.38	11.18	v
之內	13.34	8.83	f
昊呆	11.17	13.59	a
蘭桂芳	12.01	12.51	n
賈樟柯	11.08	14.16	n
這般	13.10	9.46	a
蘇超凡	12.05	12.43	n
張榮恭	10.52	15.04	n
掉下	13.20	9.20	v
剛正不阿	11.59	13.55	a
培安	12.64	10.60	n
賴明詔	11.76	12.98	n
鉅款	12.76	10.32	n
家人報	10.47	15.11	n
難能可貴	12.82	11.12	a
靠上	13.17	9.28	v
蘇煥智	10.82	14.59	n
她們	13.54	8.27	r
浴火	12.40	11.14	A
無路	13.25	14.53	n
魯島	10.69	14.38	n
習於	11.01	13.86	v
四時	13.31	8.92	n
過半數	12.10	12.32	a
闖禍	12.01	11.98	v
吳啟誠	12.05	12.43	n
陽山	11.36	13.24	n
音樂盒	13.16	9.96	n
攝影集	13.25	9.75	n
波魯	12.94	9.88	n
休息券	11.88	12.75	n
文宣品	11.18	14.00	n
雙體	10.99	13.90	n
匯款	13.62	8.05	v
傾盡	12.24	11.49	u
坐直	12.90	9.97	v
郵車	12.86	10.07	n
廣域網	11.06	14.21	n
催淚瓦斯	11.37	13.94	n
兩千零七年	10.88	14.88	n
向流星雨	11.85	13.08	n
福爾摩斯	12.49	11.84	n
紙部	13.06	9.58	n
中略	12.29	11.39	a
眼窩	11.86	12.30	n
藍瓷	10.45	14.76	n
較之	13.23	9.13	p
體長	13.17	9.29	n
結盟	12.63	10.63	v
老東西	13.38	9.40	n
天剛	13.15	14.94	n
噹啷	11.35	13.27	d
瞭解	14.18	6.35	v
關刀	10.88	14.07	n
阿楊	13.03	15.41	n
葡萄王	12.82	10.79	n
新韻	12.95	9.84	n
佛吉德	12.27	11.98	n
併購案	12.91	10.57	n
李心潔	11.43	13.58	n
羅智強	11.51	13.45	n
菜瓜布	11.30	13.81	n
炸斷	11.84	12.33	u
禮俗	11.79	12.43	n
圍牆	12.70	10.46	n
師大	12.89	9.99	n
撞上	13.02	9.67	u
克莉蘭柯	11.96	12.89	n
可欣	12.89	10.00	n
改編為	12.88	10.63	v
馬達	12.73	10.39	n
株式會社	12.89	10.96	n
圓桶	11.82	12.37	n
東宮	11.88	12.25	n
笑完	12.99	9.74	a
東山再起	12.59	11.62	v
奉天宮	11.45	13.55	n
清水鎮	12.09	12.35	n
處理廠	13.27	15.51	n
金門島群	11.65	13.45	n
漿果	11.82	12.37	n
灝樹	11.23	13.47	n
平民區	10.60	14.92	n
小阿姨	12.32	11.88	n
精進案	11.39	13.64	n
著火	12.59	10.72	a
忍受不了	12.22	12.37	v
拉至	13.13	9.38	u
張氏	10.93	13.99	n
孝行獎	10.98	14.34	n
孫家裕	11.96	12.59	n
口慾	12.86	10.07	n
本年度	13.10	10.10	n
熱氣	12.66	10.56	n
高貴	13.18	9.27	a
名人錄	12.78	10.86	n
懸停	11.98	12.05	n
曉棋	11.64	12.73	n
月曦	11.86	12.29	n
辦卡	13.05	9.60	n
久違	12.77	10.28	a
覆蓋	13.54	8.29	u
相結合	13.24	9.77	a
處方	12.80	10.22	n
吉昂	10.02	15.39	n
買匯	12.84	10.11	n
背包客	12.51	11.47	n
解悶	12.21	11.56	v
郭水城	12.05	12.42	n
會員	14.44	5.50	n
滾出去	12.25	12.02	v
鹿子蛾	11.92	12.68	n
澳澳	13.17	14.86	n
楊祐寧	11.26	13.88	n
波西米亞	13.09	16.79	n
在一起	13.52	9.03	a
布萊克	12.49	11.50	n
剽竊	12.62	10.63	u
禁區	12.78	10.25	n
連作	11.78	12.46	v
南瓜汁	11.80	12.91	n
國運	11.79	12.44	n
歹命	11.37	13.22	a
小草精	12.85	10.71	n
廣西	13.86	11.77	n
噩運	11.26	13.42	n
信從	13.15	9.32	n
麗珍	12.65	10.58	n
錢尼	10.49	14.70	n
哈格爾	10.71	14.75	n
柳斌杰	11.42	13.60	n
空口說白話	11.36	14.12	a
生物體	13.24	9.75	n
普遍級	13.17	9.93	n
渥茲尼克	11.79	13.19	n
賈西亞羅培茲	11.54	13.95	n
小琉球	12.05	12.43	n
殺青	12.23	11.52	a
誤認	11.94	12.13	u
遷移到	12.58	11.31	u
選來	13.25	9.07	u
擬訂	12.39	11.17	u
緊抿	11.64	12.72	a
江蘇	14.03	10.91	n
處心積慮	12.35	12.12	d
標準組	13.42	14.90	n
怯於	11.81	12.39	v
紀律	13.31	8.91	n
巴勒摩	11.88	12.75	n
有緣人	11.96	12.61	n
百分之七點三	13.60	9.68	m
異想	12.99	9.75	n
吳隆樹	12.07	12.38	n
瓦礫	11.85	12.30	n
袖手旁觀	12.52	11.77	v
警覺到	12.15	12.22	v
增購	13.05	9.59	u
共通點	12.16	12.21	n
中東行	12.45	11.60	n
危險	13.69	7.85	a
研究會	13.53	9.02	n
女追男	13.14	16.00	n
做為	13.37	8.76	v
三好兄弟	11.68	13.40	n
守下	13.00	9.71	u
辣椒膏	11.48	13.49	n
承旭	12.25	11.48	n
參考價	13.31	9.58	n
田麗雯	12.01	12.49	n
點點	13.49	8.43	m
廖志堅	11.77	12.96	n
熱區	13.17	14.84	n
狂洩	11.78	12.44	v
輕重傷	12.04	12.45	a
銘刻	12.04	11.92	u
多倫多	13.04	16.42	n
張弘光	11.71	13.07	n
賭注	12.40	11.15	n
連連	13.27	9.02	a
體溫	12.88	10.02	n
辛子維	12.05	12.42	n
周佳佑	11.97	12.58	n
意向書	12.44	11.61	n
到路	13.31	14.24	n
湯包	11.39	13.20	n
第六二	11.85	12.82	n
三點式	12.64	11.18	A
進程	13.59	8.15	n
階下囚	11.93	12.66	n
酸澀	11.70	12.61	a
歸返	12.46	11.01	v
聖潔	12.58	10.73	a
無邊	13.00	9.72	a
順時鐘	11.74	13.01	A
飛斷	12.89	10.00	u
陳婉若	11.93	12.66	n
希西莉亞	12.04	12.73	n
沖進	13.01	9.69	u
花生醬	12.03	12.46	n
高爾夫球	13.09	10.49	n
潘小姐	11.19	13.98	n
明尼蘇達州	12.07	12.87	n
暢所欲言	13.15	10.34	v
轉口	11.95	12.12	v
艾蜜莉	11.35	13.71	n
具體	14.05	6.77	a
團拜	11.81	12.39	v
女廁	12.04	11.93	n
七堵站	12.31	11.90	n
三十二萬	10.94	14.63	n
要強	13.22	9.15	a
萊蒙	12.63	10.62	n
大英帝國	11.81	13.16	n
徐順全	10.40	15.21	n
會內賽	13.30	9.62	n
九○年代	13.41	9.72	n
線報	13.11	9.43	n
試鏡	12.07	11.87	v
連勝	12.37	11.21	a
簽轉	12.86	10.08	u
僵持不下	11.74	13.28	a
大悅	12.94	9.88	a
何奕達	12.04	12.45	n
黏膩感	11.51	13.44	n
通話	13.15	9.34	v
剃光	11.79	12.42	u
字詞	13.17	9.28	n
晚自習	11.95	12.63	v
劉天仁	12.03	12.46	n
伊瑪目	10.80	14.62	n
小賭	12.75	10.34	v
神樹	12.94	9.87	n
企研室	11.98	12.56	n
這麼一來	13.60	9.23	d
油油油油	13.61	9.18	a
大長	13.39	8.70	n
何況	13.26	9.04	c
陳天富	12.06	12.40	n
全副武裝	12.03	12.76	a
好亂	13.16	9.32	a
曬成	12.86	10.06	v
耀樟	11.17	13.58	n
英英	13.27	14.42	n
沾濕	11.79	12.43	u
大骨湯	12.47	11.57	n
謊神	11.54	12.91	n
車牌	12.46	11.01	n
東芝	12.68	10.51	n
側門	11.92	12.17	n
前總裁	13.15	9.98	n
外出服	12.20	12.12	n
互補	12.97	9.80	a
東京灣	11.91	12.69	n
腦汁	12.38	11.19	n
蕭瑋志	12.06	12.40	n
術士	12.48	10.98	n
大房	13.24	9.10	n
力捧	12.50	10.92	u
尼們	13.00	9.73	n
巡邏艇	11.48	13.49	n
代表金	13.40	9.35	n
子傑	12.95	9.86	n
房產	14.06	6.73	n
四千三百萬	11.90	13.19	n
好鬥	12.97	9.79	a
相邀	11.31	13.33	v
天雨路滑	12.27	12.28	a
吳孟憲	12.05	12.42	n
金山養鱒場	12.19	12.64	n
育名	13.00	9.73	n
榮科	10.87	14.09	n
歐巴馬	13.02	16.50	n
王朝慶	12.03	12.47	n
小教主	12.12	12.28	n
許明盛	12.07	12.39	n
酷奇	12.93	9.91	n
牴觸戶	10.72	14.74	n
季節性	12.46	11.57	n
屁勒	11.57	12.86	n
事實	13.81	7.51	n
加幣	12.98	9.77	n
變頻	13.00	9.71	n
雞腿堡	11.64	13.21	n
腫大	12.70	10.46	a
草莓族	11.83	12.86	n
潘文良	12.02	12.49	n
來客	12.75	10.34	n
剎車	12.98	9.78	v
策進	12.61	10.66	v
鏘鏘	11.65	12.70	d
相連	13.11	9.44	a
走不動	12.05	12.42	a
克利斯提	11.72	13.33	n
毛楊	11.30	13.36	n
錦賽	12.79	10.24	n
心懷	12.57	10.76	n
棟樑	12.52	10.87	n
指揮官	12.72	10.99	n
想不透	13.25	9.74	v
發射場	12.88	10.65	n
海扁	12.42	11.09	n
動畫版	13.35	9.48	n
審查會	13.12	10.07	n
心不甘	12.12	12.29	a
乂傻傻君乂	10.64	15.22	n
王仕鵬	11.78	12.95	n
遊魂	11.46	13.06	n
綠茵	12.55	10.80	n
洛陽	13.29	14.37	n
湖濱	12.46	11.02	n
小妃	12.22	11.53	n
奧運會	13.66	8.65	n
幫唱	12.80	10.21	u
按下	13.22	9.15	u
大禮堂	12.16	12.20	n
翻山越嶺	11.81	13.16	v
膠捲	12.54	10.82	n
扯入	12.29	11.39	u
美國人	13.51	9.05	n
扒光	11.79	12.43	u
波莉	12.75	10.33	n
陽宅	11.62	12.76	n
四百萬	11.75	13.00	n
手癢	11.90	12.22	a
行屍走肉	12.35	12.13	n
捏好	12.53	10.85	u
關係到	13.00	10.34	v
許金德	11.98	12.56	n
因為	14.27	6.07	c
姊姐	11.68	12.65	n
拿破崙	11.99	12.54	n
義舉	11.92	12.17	n
艾馬丹	11.92	12.67	n
拉娃	12.66	10.54	n
中國海	13.46	14.72	n
連天	11.11	13.68	a
方興未艾	12.68	11.43	a
掉入	13.11	9.43	v
死天鵝	11.95	12.61	n
細紋	12.53	10.85	n
競賽	13.36	8.78	n
吃出	13.20	9.21	u
消防員	12.83	10.74	n
趙之璧	11.22	13.94	n
阿拓	12.46	11.01	n
首唱	13.14	9.37	n
結果門	13.34	9.50	n
只消	11.79	12.42	c
撲的	12.89	10.01	d
捷徑	12.87	10.05	n
移送法辦	11.50	13.72	v
長才	13.26	9.05	n
饒富	11.10	13.71	v
準確	13.96	7.04	a
滑上	10.87	14.10	v
報名	13.75	7.67	v
國美	12.62	10.65	n
蠟像	12.12	11.75	n
設計圖	13.46	9.20	n
簡體版	13.13	10.02	n
妙妙	13.05	9.60	a
腐蝕性	12.76	10.90	n
舊有	13.19	9.23	A
勝過	13.10	9.47	v
一萬餘	12.49	11.52	n
後冷戰	11.15	14.06	n
李芳宜	12.05	12.43	n
培訓隊	13.09	10.13	n
多樣	13.46	8.49	a
簽訂	13.48	8.44	u
雲西	10.85	14.13	n
頑皮	12.67	10.53	a
羅添斌	11.96	12.60	n
現代史	13.26	9.71	n
銅鏡	10.80	14.21	n
雞排	12.80	10.22	n
奉獻出	13.04	10.26	u
寶貝家	13.29	15.41	n
掃光	12.45	11.04	n
暴族	10.07	15.31	n
蓋約姆	12.07	12.39	n
編碼器	13.15	9.98	n
合作署	12.99	10.38	n
揚長而去	12.01	12.80	v
滿心	12.51	10.91	d
費里克斯布朗	11.92	13.30	n
引擎聲	12.72	11.01	n
愛睡	11.12	13.68	v
張口	12.61	10.68	v
年金法	11.02	14.27	n
染血	12.54	10.83	u
防災	12.78	10.27	a
共分	13.23	9.13	u
賀爾蒙	11.31	13.79	n
賽德洛夫	12.25	12.32	n
選課	13.01	9.69	v
覆水難收	11.78	13.22	a
文琪	11.25	13.44	n
拉低	13.11	9.43	v
錯誤痛	12.88	10.65	a
接回來	13.17	9.94	u
實驗性	13.36	9.47	n
張亞中	11.77	12.96	n
亞美尼亞人	12.58	11.86	n
審議會	13.01	16.52	n
卓長仁	12.03	12.47	n
林沂鋒	11.82	12.86	n
蘇志燮	11.40	13.63	n
遊益網	12.06	12.40	n
繡上	12.67	10.52	u
阿胖	12.39	11.17	n
九萬九千	10.73	14.94	n
紅寶石	12.64	11.18	n
阿惠	12.82	10.17	n
第八十八	12.21	12.41	n
帶食	12.99	9.76	u
傻裡傻氣	11.57	13.59	a
尼說	13.09	15.18	n
長出來	13.44	9.25	a
閉關	12.32	11.33	v
游錫坤	11.52	13.42	n
中距離	13.38	9.40	n
南進	10.59	14.55	n
苦讀	12.87	10.05	u
李倩蓉	11.09	14.16	n
噴水	11.94	12.14	v
如果說	13.61	8.79	c
小攤	12.72	10.41	n
濕淋淋	11.91	12.69	a
撕破臉	11.39	13.65	v
小邱	12.80	10.22	n
端莊	12.62	10.65	a
複檢	12.54	10.83	u
鮮穀王	12.01	12.50	n
大運會	11.58	13.32	n
漁業課	11.88	12.75	n
國一制	10.40	15.21	n
奮鬥	13.51	8.36	v
程碑	10.84	14.15	n
良品	12.78	10.26	n
調色盤	12.80	10.81	n
巴胡提	12.05	12.42	n
搭配上	13.27	9.67	u
垂首	12.77	10.28	n
天搖地動	11.12	14.35	v
吳志偉	11.82	12.86	n
榮譽心	10.57	14.96	n
黃高彬	12.02	12.48	n
細故	10.52	14.66	n
觸控	12.46	11.02	u
心窩	12.07	11.87	n
蘭陽溪	12.37	11.77	n
美鈔	11.79	12.43	n
小時數	13.39	9.39	n
惡狠狠	12.68	11.09	d
加菜金	11.19	13.98	n
馬英九	12.97	10.42	n
義勇	11.57	12.86	n
董姿利	12.07	12.39	n
小果	13.07	9.55	n
二億五千萬	10.80	14.99	n
多加	12.88	10.03	d
賽利爾	13.16	15.95	n
兩千兩百	13.49	9.49	n
狂吐	11.84	12.33	u
索非亞	11.89	12.73	n
平常日	11.09	14.15	n
生氣勃勃	12.05	12.71	a
總工程費	13.38	9.78	n
醫學系	13.20	15.80	n
白種	10.78	14.24	A
封拍	11.65	12.70	v
摩洛哥裔	10.65	15.06	n
太空局	12.53	11.42	n
自由獎	13.21	9.84	n
菲奧倫蒂納隊	11.94	13.26	n
滅族	11.51	12.97	v
蘇維埃	12.40	11.71	n
臭氣沖天	11.70	13.37	a
薩蘭姆	12.49	11.50	n
增到	13.22	9.14	v
幫助	14.56	5.12	u
吹過來	12.63	11.20	u
為戲	13.10	9.47	n
電扇	12.19	11.62	n
銷假	11.55	12.90	v
游動	11.59	12.82	v
迪岸	11.63	12.75	n
阿禽	11.59	12.81	n
牛絞肉	11.72	13.06	n
奈美惠	11.81	12.90	n
扁人	12.87	10.04	n
拉離	13.10	9.45	v
消保會	12.53	11.42	n
打洞	12.67	10.53	n
一九六二年	11.50	13.90	n
衣索比亞人	12.78	11.44	n
對撞	13.00	9.72	v
巴爾	12.57	10.77	n
倪雅倫	10.26	15.41	n
原形畢露	11.70	13.36	a
個股為	12.95	10.46	v
國民黨籍	11.92	12.96	n
給出	13.34	8.83	u
三豐	13.14	14.99	n
上修	13.13	9.40	u
強襲	11.17	13.59	u
烤肉架	11.99	12.53	n
胡笙	11.66	12.68	n
楊淇	10.32	14.95	n
作調節	12.85	10.70	n
婚紗店	12.79	10.83	n
容許	12.61	10.67	v
一千零一	11.51	13.70	n
期貨商	13.00	10.34	n
淡水河岸	11.42	13.86	n
賞給	11.18	13.58	v
沈靜	10.85	14.12	a
寫進	13.15	9.34	u
佈置	13.36	8.79	u
醫療險	12.53	11.44	n
金屬球	11.08	14.18	n
貨價	13.15	9.34	n
淡掉	12.59	10.71	u
獻上	13.04	9.61	u
假藉	12.82	10.16	p
不明所以	12.89	10.95	a
忙著	13.08	9.52	v
熾愛	11.63	12.75	a
紅隱	11.62	12.76	n
超辣	12.95	9.83	a
無悔	12.54	10.83	a
七兆	11.48	13.03	n
冤鬼	11.73	12.56	n
威達電	13.06	16.32	n
忽上忽下	12.80	11.16	a
步向	11.47	13.04	v
打簾	11.85	12.31	n
去不成	12.95	10.48	a
停管	12.94	9.88	n
告別	13.41	8.65	u
羅南班	12.06	12.40	n
吳克群	11.81	12.89	n
蕭友吉	12.06	12.40	n
男籃賽	12.59	11.29	n
民主進步黨	12.98	10.99	n
幫腔	11.46	13.07	v
單曲	12.82	10.16	n
領據	12.80	10.22	n
飄蕩	12.65	10.57	v
魔術	13.17	9.29	n
化學系	13.18	15.88	n
漸進式	12.13	12.27	A
邱長光	12.04	12.44	n
長安街	12.83	10.74	n
免死	12.89	10.00	u
習作	12.55	10.80	n
國語日報	11.88	13.04	n
唇語	11.89	12.24	n
納齊奧	12.68	11.09	n
葛來儀	11.91	12.70	n
手銬	12.26	11.45	n
參政	12.73	10.39	v
裡裡外外	13.65	14.53	n
全繫統	12.02	12.48	n
愛立信	12.87	10.66	n
藏私	12.53	10.86	v
末班車	12.48	11.53	n
衝回去	12.49	11.51	v
燭臺	11.78	12.44	n
砸了	12.87	10.05	a
卡號	13.21	14.70	n
柏崎市	11.42	13.60	n
兄弟檔	12.48	11.54	n
月代	13.17	9.29	n
華潤	11.78	12.44	n
吳文翠	12.04	12.44	n
發酸	11.91	12.19	a
錄音帶	12.54	11.41	n
絕緣體	11.96	12.61	n
筆畫	12.66	10.54	n
農作	11.06	13.78	n
齋戒月	11.52	13.42	n
基督教會	12.75	11.27	n
文學史	12.32	11.88	n
定名為	12.11	12.31	v
揮霍無度	11.82	13.15	a
龍舟賽	11.47	13.51	n
包種茶	11.25	13.88	n
偽藥	12.08	11.85	n
簽單	12.03	11.94	n
許竹	11.67	12.67	n
李四川	11.93	12.67	n
塞到	13.08	9.53	u
小培	12.87	10.04	n
借到	13.10	9.47	u
念完	12.63	10.63	u
表裡	13.19	9.24	n
內政部	12.46	11.59	n
五點十二	13.39	9.76	n
無知	13.07	9.54	a
林德嘉	12.02	12.49	n
制酸劑	12.77	10.88	n
改好	13.19	9.22	u
壯士	12.40	11.16	n
精蟲	11.34	13.29	n
舒緩	12.77	10.28	u
護馬	12.89	9.98	n
會員體	13.31	9.59	n
卡州	12.93	9.89	n
吳念真	11.20	13.97	n
亞斯淇	11.61	13.27	n
影評家	12.26	12.00	n
潛盾機	11.51	13.43	n
踐踏	12.57	10.77	u
十幾萬	13.45	9.22	n
午餐會	12.73	10.97	n
林志傑	10.96	14.37	n
法蘭克	12.07	12.39	n
獵犬	12.18	11.63	n
公園區	11.29	13.82	n
蘇拾平	12.03	12.45	n
式分接器	13.35	9.86	n
拐彎抹角	12.23	12.37	a
海蒂克倫	12.18	12.47	n
色狼皮	11.64	13.20	n
台北市長	12.16	12.51	n
史蒂芬金	12.07	12.68	n
王秀	11.30	13.36	n
筍絲	11.67	12.67	n
兄長	12.35	11.25	n
厭倦	12.82	10.16	v
閃出	13.02	9.67	v
靈葆雅	11.34	13.73	n
題材性	12.86	10.68	n
讓窩	12.83	10.15	n
澎管處	11.36	13.70	n
無須	13.32	8.87	d
白蛇傳	11.70	13.10	n
不適感	12.46	11.58	n
柴口	10.87	14.09	n
陳康	10.93	13.99	n
高檔	13.48	8.44	n
聲名	12.80	10.22	n
影分身	11.86	12.79	n
伊南	10.42	14.81	n
欄桿	11.61	12.78	n
白堊紀	11.45	13.54	n
鉗子	12.17	11.64	n
安室奈	11.97	12.59	n
不佳	13.27	9.02	a
張美瑤	11.96	12.61	n
狼狽	12.72	10.40	a
醫大	13.07	15.26	n
春聯	12.11	11.78	n
軟銀	12.80	10.22	n
莒光	11.51	12.97	n
萬巒鄉	10.91	14.45	n
十三世紀	12.93	10.86	n
包款	11.55	12.90	n
現煮	12.31	11.36	u
醉倒	12.42	11.09	a
萬寶	11.24	13.46	n
圓頂	12.83	10.14	n
大個子	12.57	11.35	n
雋永	12.13	11.73	a
電玩店	13.05	16.35	n
頻頻	13.11	9.43	d
豐收	12.98	9.78	a
鄭重	13.35	8.82	d
悶揪	11.33	13.30	a
明芳	11.43	13.12	n
固定術	12.87	10.65	n
澳洲隊	12.11	12.30	n
頭鯨	11.82	12.36	n
煙幕	11.39	13.19	n
褒忠鄉	11.45	13.55	n
小老弟	11.97	12.57	n
浮世	12.30	11.37	n
寧邊	11.05	13.80	n
鄉愁	12.17	11.64	n
顯微鏡	13.06	10.20	n
馴養	12.00	12.00	u
買斷	12.90	9.97	u
大過	13.37	8.74	n
皮爾遜	11.85	12.81	n
墜崖	11.36	13.25	n
總書記	13.25	9.73	n
蜜語甜言	11.84	13.11	n
對照	13.37	8.74	v
尉南王	11.92	12.68	n
溫家寶	11.96	12.59	n
琴酒	10.74	14.31	n
美國史	13.32	9.57	n
炸彈	13.12	9.42	n
查維斯	10.68	14.80	n
購回	13.12	9.42	u
通訊業	11.54	13.38	n
靖哥	11.63	12.75	n
仿彿	11.51	12.97	n
桑德茲	11.98	12.57	n
蘇門答臘島	11.54	13.82	n
皺皺	12.85	10.09	a
移過來	12.31	11.90	v
不變	13.30	8.94	a
諸佛	11.52	12.95	n
腦下垂體	11.68	13.40	n
拉下	13.24	9.11	u
濾泡	11.89	12.23	u
澄清湖	11.81	12.89	n
跑遠	13.00	9.71	v
純益	11.16	13.61	n
八年	13.28	8.99	n
娓娓道來	12.12	12.58	u
佈設	13.02	9.67	u
雞尾酒	12.58	11.31	n
羅列	12.51	10.89	u
商標法	11.92	12.68	n
戒嚴法	11.61	13.27	n
匯入	12.95	9.85	u
致死案	12.05	12.42	n
重劃局	12.76	10.92	n
調動	13.29	8.96	u
女組	13.18	9.25	n
林志堅	12.01	12.50	n
車胎	11.88	12.26	n
李東旭	10.35	15.28	n
話匣子	12.05	12.43	n
鎮守	12.16	11.68	v
因之	13.26	9.05	c
妖艷	11.79	12.43	a
差一點	13.24	9.76	d
負氣	11.72	12.56	d
顯赫	12.70	10.47	a
均價	13.13	9.39	n
媒體網	13.48	9.14	n
老陳	13.12	15.06	n
迴圈	13.09	9.50	n
守護	13.20	9.22	u
彌陀	11.79	12.42	n
陸陸續續	12.09	12.65	d
目不暇給	11.62	13.50	a
原點	13.17	9.29	n
襲擊	13.27	9.03	u
魚頭	11.60	12.81	n
發球員	12.65	11.16	n
客機	12.75	10.34	n
塔悠路	11.61	13.27	n
莫雲	10.60	14.53	n
裕台	12.35	11.25	n
超痛	12.94	9.87	a
安全帶	12.42	11.67	n
細嚼	11.74	12.54	u
輪胎	13.12	9.42	n
雲端	12.57	10.76	n
願力	10.83	14.16	n
錶款	13.13	9.38	n
手指縫	11.83	12.86	n
請假	12.83	10.13	v
主創	12.49	10.94	n
土層	12.80	10.21	n
一六○	12.00	12.52	n
龍峒	10.54	14.61	n
百分之九十五	12.09	12.97	m
費爾茲	11.86	12.79	n
伊澄科	12.07	12.38	n
三連	13.23	9.12	A
重操	12.65	10.57	n
財會	13.05	9.59	n
浩子	11.71	12.59	n
火大	13.18	9.25	a
害窩	11.67	12.66	n
到尾	13.11	9.45	n
紅潮	11.59	12.82	n
設計展	13.39	9.38	n
運務	13.00	9.71	n
沙漠市	12.05	12.43	n
壓下	13.15	9.34	u
攝影社	13.29	9.62	n
喪子	12.01	11.98	v
山腳路	10.70	14.77	n
芝樹	12.10	11.80	n
陳立恆	11.13	14.09	n
紅場	11.22	13.49	n
包打聽	11.87	12.78	n
客服部	12.03	12.46	n
串聯	12.68	10.51	u
黑騎士	11.96	12.59	n
美談	11.72	12.56	n
仁旺清	11.98	12.56	n
獸慾	11.26	13.42	n
遊湖	11.18	13.57	n
闊別	12.13	11.74	v
高標准	10.61	14.90	n
遞減	12.55	10.80	a
空蕩蕩	12.81	10.80	a
蕭政凱	12.07	12.38	n
取決	13.22	9.15	v
如此一來	13.60	9.21	d
心想念	12.35	11.81	n
撫觸	11.53	12.94	u
彩兒	12.98	9.77	n
御恆	11.74	12.53	n
動力學	13.26	9.71	n
林啟川	12.05	12.43	n
